Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2),Datetime,T_Outdoor(C),H_Outdoor(g/m3),RH_Outdoor(%),CO2_Outdoor(g/m3),CO2_Outdoor(ppm),Radiation_Outdoor(w/m2)
2026-01-01T15:50:00,-8.75,1.52,58.63,0.85,419.03,277.67,2025-07-01T15:50:00,25.32,21.01,89.8,0.75,417.38,296.17
2026-01-01T15:55:00,-8.78,1.52,58.76,0.85,418.98,273.83,2025-07-01T15:55:00,25.31,21.04,89.98,0.75,417.36,277.58
2026-01-01T16:00:00,-8.8,1.52,58.85,0.85,418.95,270,2025-07-01T16:00:00,25.3,21.07,90.16,0.75,417.35,259
2026-01-01T16:05:00,-8.88,1.52,59.2,0.85,418.83,260.67,2025-07-01T16:05:00,25.36,21.1,89.99,0.75,417.43,255
2026-01-01T16:10:00,-8.97,1.52,59.6,0.85,418.68,251.33,2025-07-01T16:10:00,25.42,21.13,89.81,0.75,417.52,251
2026-01-01T16:15:00,-9.05,1.51,59.56,0.85,418.56,242,2025-07-01T16:15:00,25.48,21.16,89.64,0.75,417.6,247
2026-01-01T16:20:00,-9.13,1.51,59.92,0.85,418.43,232.67,2025-07-01T16:20:00,25.53,21.19,89.51,0.75,417.67,243
2026-01-01T16:25:00,-9.22,1.51,60.32,0.86,423.21,223.33,2025-07-01T16:25:00,25.59,21.22,89.34,0.75,417.75,239
2026-01-01T16:30:00,-9.3,1.51,60.68,0.86,423.08,214,2025-07-01T16:30:00,25.65,21.25,89.17,0.75,417.84,235
2026-01-01T16:35:00,-9.38,1.5,60.64,0.86,422.95,204.67,2025-07-01T16:35:00,25.71,21.28,88.99,0.75,417.92,231
2026-01-01T16:40:00,-9.47,1.5,61.05,0.86,422.81,195.33,2025-07-01T16:40:00,25.77,21.31,88.82,0.75,418.01,227
2026-01-01T16:45:00,-9.55,1.5,61.42,0.86,422.68,186,2025-07-01T16:45:00,25.82,21.34,88.7,0.75,418.08,223
2026-01-01T16:50:00,-9.63,1.49,61.37,0.86,422.55,176.67,2025-07-01T16:50:00,25.88,21.37,88.52,0.75,418.16,219
2026-01-01T16:55:00,-9.72,1.49,61.79,0.86,422.41,167.33,2025-07-01T16:55:00,25.94,21.4,88.35,0.75,418.24,215
2026-01-01T17:00:00,-9.8,1.49,62.16,0.86,422.28,158,2025-07-01T17:00:00,26,21.43,88.18,0.75,418.33,211
2026-01-01T17:05:00,-10.07,1.47,62.58,0.86,421.84,146.75,2025-07-01T17:05:00,26.02,21.44,88.12,0.75,418.36,214.08
2026-01-01T17:10:00,-10.33,1.45,62.95,0.86,421.43,135.5,2025-07-01T17:10:00,26.05,21.45,88.01,0.75,418.4,217.17
2026-01-01T17:15:00,-10.6,1.43,63.36,0.86,420.99,124.25,2025-07-01T17:15:00,26.07,21.46,87.96,0.75,418.43,220.25
2026-01-01T17:20:00,-10.87,1.42,64.21,0.86,420.56,113,2025-07-01T17:20:00,26.1,21.47,87.85,0.75,418.47,223.33
2026-01-01T17:25:00,-11.13,1.4,64.56,0.86,420.14,101.75,2025-07-01T17:25:00,26.12,21.48,87.79,0.75,418.5,226.42
2026-01-01T17:30:00,-11.4,1.38,64.96,0.86,419.71,90.5,2025-07-01T17:30:00,26.15,21.49,87.69,0.75,418.54,229.5
2026-01-01T17:35:00,-11.67,1.36,65.35,0.86,419.28,79.25,2025-07-01T17:35:00,26.18,21.5,87.58,0.75,418.58,232.58
2026-01-01T17:40:00,-11.93,1.35,66.17,0.86,418.86,68,2025-07-01T17:40:00,26.2,21.5,87.48,0.75,418.61,235.67
2026-01-01T17:45:00,-12.2,1.33,66.55,0.86,418.43,56.75,2025-07-01T17:45:00,26.23,21.51,87.38,0.75,418.65,238.75
2026-01-01T17:50:00,-12.47,1.31,66.92,0.87,422.86,45.5,2025-07-01T17:50:00,26.25,21.52,87.32,0.75,418.68,241.83
2026-01-01T17:55:00,-12.73,1.29,67.22,0.87,422.43,34.25,2025-07-01T17:55:00,26.28,21.53,87.22,0.75,418.72,244.92
2026-01-01T18:00:00,-13,1.28,68.1,0.87,422,23,2025-07-01T18:00:00,26.3,21.54,87.16,0.75,418.75,248
2026-01-01T18:05:00,-13.03,1.28,68.26,0.87,421.95,21.08,2025-07-01T18:05:00,26.28,21.53,87.22,0.75,418.72,238.33
2026-01-01T18:10:00,-13.05,1.27,67.83,0.87,421.92,19.17,2025-07-01T18:10:00,26.25,21.52,87.32,0.75,418.68,228.67
2026-01-01T18:15:00,-13.07,1.27,67.94,0.87,421.88,17.25,2025-07-01T18:15:00,26.23,21.51,87.38,0.75,418.65,219
2026-01-01T18:20:00,-13.1,1.27,68.1,0.87,421.83,15.33,2025-07-01T18:20:00,26.2,21.5,87.48,0.75,418.61,209.33
2026-01-01T18:25:00,-13.12,1.27,68.2,0.87,421.8,13.42,2025-07-01T18:25:00,26.18,21.5,87.58,0.75,418.58,199.67
2026-01-01T18:30:00,-13.15,1.26,67.82,0.87,421.75,11.5,2025-07-01T18:30:00,26.15,21.49,87.69,0.75,418.54,190
2026-01-01T18:35:00,-13.18,1.26,67.98,0.87,421.7,9.58,2025-07-01T18:35:00,26.12,21.48,87.79,0.75,418.5,180.33
2026-01-01T18:40:00,-13.2,1.26,68.08,0.87,421.67,7.67,2025-07-01T18:40:00,26.1,21.47,87.85,0.75,418.47,170.67
2026-01-01T18:45:00,-13.22,1.26,68.19,0.87,421.64,5.75,2025-07-01T18:45:00,26.07,21.46,87.96,0.75,418.43,161
2026-01-01T18:50:00,-13.25,1.25,67.8,0.87,421.59,3.83,2025-07-01T18:50:00,26.05,21.45,88.01,0.75,418.4,151.33
2026-01-01T18:55:00,-13.28,1.25,67.96,0.87,421.54,1.92,2025-07-01T18:55:00,26.02,21.44,88.12,0.75,418.36,141.67
2026-01-01T19:00:00,-13.3,1.25,68.07,0.87,421.51,0,2025-07-01T19:00:00,26,21.43,88.18,0.75,418.33,132
2026-01-01T19:05:00,-13.28,1.25,67.96,0.87,421.54,0,2025-07-01T19:05:00,25.95,21.29,87.85,0.75,418.26,127.42
2026-01-01T19:10:00,-13.27,1.25,67.91,0.87,421.56,0,2025-07-01T19:10:00,25.9,21.15,87.51,0.75,418.19,122.83
2026-01-01T19:15:00,-13.25,1.24,67.26,0.87,421.59,0,2025-07-01T19:15:00,25.85,21.01,87.18,0.75,418.12,118.25
2026-01-01T19:20:00,-13.23,1.24,67.16,0.87,421.62,0,2025-07-01T19:20:00,25.8,20.87,86.84,0.75,418.05,113.67
2026-01-01T19:25:00,-13.22,1.24,67.11,0.87,421.64,0,2025-07-01T19:25:00,25.75,20.73,86.5,0.75,417.98,109.08
2026-01-01T19:30:00,-13.2,1.24,67,0.87,421.67,0,2025-07-01T19:30:00,25.7,20.59,86.15,0.75,417.91,104.5
2026-01-01T19:35:00,-13.18,1.24,66.9,0.87,421.7,0,2025-07-01T19:35:00,25.65,20.46,85.85,0.75,417.84,99.92
2026-01-01T19:40:00,-13.17,1.24,66.85,0.87,421.72,0,2025-07-01T19:40:00,25.6,20.32,85.5,0.75,417.77,95.33
2026-01-01T19:45:00,-13.15,1.24,66.74,0.87,421.75,0,2025-07-01T19:45:00,25.55,20.18,85.15,0.75,417.7,90.75
2026-01-01T19:50:00,-13.13,1.23,66.1,0.87,421.79,0,2025-07-01T19:50:00,25.5,20.05,84.84,0.75,417.63,86.17
2026-01-01T19:55:00,-13.12,1.23,66.05,0.87,421.8,0,2025-07-01T19:55:00,25.45,19.91,84.48,0.75,417.56,81.58
2026-01-01T20:00:00,-13.1,1.23,65.95,0.87,421.83,0,2025-07-01T20:00:00,25.4,19.78,84.17,0.75,417.49,77
2026-01-01T20:05:00,-12.89,1.26,66.47,0.87,422.18,0,2025-07-01T20:05:00,25.27,19.6,84.01,0.75,417.31,71.67
2026-01-01T20:10:00,-12.68,1.29,66.97,0.87,422.52,0,2025-07-01T20:10:00,25.15,19.42,83.8,0.75,417.14,66.33
2026-01-01T20:15:00,-12.47,1.33,67.94,0.87,422.86,0,2025-07-01T20:15:00,25.02,19.25,83.68,0.76,422.52,61
2026-01-01T20:20:00,-12.27,1.36,68.41,0.86,418.32,0,2025-07-01T20:20:00,24.9,19.08,83.5,0.76,422.35,55.67
2026-01-01T20:25:00,-12.06,1.39,68.81,0.86,418.65,0,2025-07-01T20:25:00,24.77,18.9,83.32,0.76,422.16,50.33
2026-01-01T20:30:00,-11.85,1.43,69.66,0.86,418.99,0,2025-07-01T20:30:00,24.65,18.73,83.13,0.76,421.99,45
2026-01-01T20:35:00,-11.64,1.46,69.99,0.86,419.33,0,2025-07-01T20:35:00,24.52,18.56,82.99,0.76,421.81,39.67
2026-01-01T20:40:00,-11.43,1.5,70.77,0.86,419.66,0,2025-07-01T20:40:00,24.4,18.4,82.83,0.76,421.64,34.33
2026-01-01T20:45:00,-11.22,1.53,71.04,0.86,420,0,2025-07-01T20:45:00,24.27,18.23,82.67,0.76,421.45,29
2026-01-01T20:50:00,-11.02,1.57,71.8,0.86,420.32,0,2025-07-01T20:50:00,24.15,18.07,82.5,0.76,421.28,23.67
2026-01-01T20:55:00,-10.81,1.61,72.47,0.86,420.66,0,2025-07-01T20:55:00,24.02,17.9,82.33,0.76,421.1,18.33
2026-01-01T21:00:00,-10.6,1.65,73.1,0.86,420.99,0,2025-07-01T21:00:00,23.9,17.74,82.15,0.76,420.93,13
2026-01-01T21:05:00,-10.46,1.66,72.77,0.86,421.22,0,2025-07-01T21:05:00,23.81,17.66,82.2,0.76,420.8,11.92
2026-01-01T21:10:00,-10.32,1.68,72.88,0.86,421.44,0,2025-07-01T21:10:00,23.72,17.59,82.3,0.76,420.67,10.83
2026-01-01T21:15:00,-10.18,1.69,72.54,0.86,421.67,0,2025-07-01T21:15:00,23.62,17.52,82.44,0.76,420.53,9.75
2026-01-01T21:20:00,-10.03,1.7,72.15,0.86,421.91,0,2025-07-01T21:20:00,23.53,17.44,82.48,0.76,420.41,8.67
2026-01-01T21:25:00,-9.89,1.72,72.24,0.86,422.13,0,2025-07-01T21:25:00,23.44,17.37,82.57,0.76,420.28,7.58
2026-01-01T21:30:00,-9.75,1.73,71.9,0.86,422.36,0,2025-07-01T21:30:00,23.35,17.3,82.66,0.76,420.15,6.5
2026-01-01T21:35:00,-9.61,1.75,71.97,0.86,422.58,0,2025-07-01T21:35:00,23.26,17.22,82.7,0.76,420.02,5.42
2026-01-01T21:40:00,-9.47,1.76,71.63,0.86,422.81,0,2025-07-01T21:40:00,23.17,17.15,82.79,0.76,419.9,4.33
2026-01-01T21:45:00,-9.32,1.78,71.64,0.85,418.13,0,2025-07-01T21:45:00,23.07,17.08,82.92,0.76,419.75,3.25
2026-01-01T21:50:00,-9.18,1.79,71.29,0.85,418.35,0,2025-07-01T21:50:00,22.98,17.01,83.01,0.76,419.63,2.17
2026-01-01T21:55:00,-9.04,1.81,71.34,0.85,418.57,0,2025-07-01T21:55:00,22.89,16.93,83.05,0.76,419.5,1.08
2026-01-01T22:00:00,-8.9,1.82,70.99,0.85,418.79,0,2025-07-01T22:00:00,22.8,16.86,83.13,0.76,419.37,0
2026-01-01T22:05:00,-8.88,1.82,70.89,0.85,418.83,0,2025-07-01T22:05:00,22.78,16.8,82.93,0.76,419.34,0
2026-01-01T22:10:00,-8.87,1.82,70.83,0.85,418.84,0,2025-07-01T22:10:00,22.75,16.75,82.82,0.76,419.3,0
2026-01-01T22:15:00,-8.85,1.83,71.12,0.85,418.87,0,2025-07-01T22:15:00,22.73,16.69,82.62,0.76,419.27,0
2026-01-01T22:20:00,-8.83,1.83,71.01,0.85,418.9,0,2025-07-01T22:20:00,22.7,16.63,82.47,0.76,419.23,0
2026-01-01T22:25:00,-8.82,1.83,70.96,0.85,418.92,0,2025-07-01T22:25:00,22.68,16.57,82.26,0.76,419.2,0
2026-01-01T22:30:00,-8.8,1.83,70.85,0.85,418.95,0,2025-07-01T22:30:00,22.65,16.52,82.16,0.76,419.16,0
2026-01-01T22:35:00,-8.78,1.84,71.14,0.85,418.98,0,2025-07-01T22:35:00,22.62,16.46,82,0.76,419.12,0
2026-01-01T22:40:00,-8.77,1.84,71.08,0.85,419,0,2025-07-01T22:40:00,22.6,16.4,81.79,0.76,419.09,0
2026-01-01T22:45:00,-8.75,1.84,70.98,0.85,419.03,0,2025-07-01T22:45:00,22.57,16.35,81.68,0.76,419.04,0
2026-01-01T22:50:00,-8.73,1.84,70.87,0.85,419.06,0,2025-07-01T22:50:00,22.55,16.29,81.48,0.76,419.02,0
2026-01-01T22:55:00,-8.72,1.85,71.2,0.85,419.08,0,2025-07-01T22:55:00,22.52,16.23,81.32,0.76,418.97,0
2026-01-01T23:00:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:00:00,22.5,16.18,81.16,0.76,418.95,0
2026-01-01T23:05:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:05:00,22.47,16.13,81.05,0.76,418.9,0
2026-01-01T23:10:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:10:00,22.43,16.08,80.98,0.76,418.85,0
2026-01-01T23:15:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:15:00,22.4,16.03,80.87,0.76,418.8,0
2026-01-01T23:20:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:20:00,22.37,15.99,80.81,0.76,418.76,0
2026-01-01T23:25:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:25:00,22.33,15.94,80.74,0.76,418.7,0
2026-01-01T23:30:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:30:00,22.3,15.89,80.63,0.76,418.66,0
2026-01-01T23:35:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:35:00,22.27,15.85,80.56,0.76,418.62,0
2026-01-01T23:40:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:40:00,22.23,15.8,80.49,0.76,418.56,0
2026-01-01T23:45:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:45:00,22.2,15.75,80.38,0.76,418.52,0
2026-01-01T23:50:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:50:00,22.17,15.71,80.31,0.76,418.48,0
2026-01-01T23:55:00,-8.7,1.85,71.1,0.85,419.11,0,2025-07-01T23:55:00,22.13,15.66,80.24,0.76,418.42,0
2026-01-02T00:00:00,-8.8,1.89,73.18,0.85,418.95,0,2025-07-02T00:00:00,22.1,15.61,80.12,0.76,418.38,0
2026-01-02T00:05:00,-8.83,1.88,72.95,0.85,418.9,0,2025-07-02T00:05:00,22.08,15.63,80.32,0.76,418.35,0
2026-01-02T00:10:00,-8.85,1.88,73.06,0.85,418.87,0,2025-07-02T00:10:00,22.07,15.65,80.47,0.76,418.34,0
2026-01-02T00:15:00,-8.88,1.88,73.22,0.85,418.83,0,2025-07-02T00:15:00,22.05,15.67,80.66,0.76,418.31,0
2026-01-02T00:20:00,-8.9,1.88,73.33,0.85,418.79,0,2025-07-02T00:20:00,22.03,15.68,80.81,0.76,418.28,0
2026-01-02T00:25:00,-8.93,1.88,73.5,0.85,418.75,0,2025-07-02T00:25:00,22.02,15.7,80.96,0.76,418.27,0
2026-01-02T00:30:00,-8.95,1.88,73.61,0.85,418.71,0,2025-07-02T00:30:00,22,15.72,81.15,0.76,418.24,0
2026-01-02T00:35:00,-8.98,1.88,73.77,0.85,418.67,0,2025-07-02T00:35:00,21.98,15.73,81.3,0.76,418.21,0
2026-01-02T00:40:00,-9,1.87,73.49,0.85,418.64,0,2025-07-02T00:40:00,21.97,15.75,81.45,0.76,418.19,0
2026-01-02T00:45:00,-9.02,1.87,73.6,0.85,418.6,0,2025-07-02T00:45:00,21.95,15.77,81.65,0.76,418.17,0
2026-01-02T00:50:00,-9.05,1.87,73.76,0.85,418.56,0,2025-07-02T00:50:00,21.93,15.79,81.84,0.76,418.14,0
2026-01-02T00:55:00,-9.07,1.87,73.87,0.85,418.52,0,2025-07-02T00:55:00,21.92,15.8,81.94,0.76,418.12,0
2026-01-02T01:00:00,-9.1,1.87,74.04,0.85,418.48,0,2025-07-02T01:00:00,21.9,15.82,82.14,0.76,418.1,0
2026-01-02T01:05:00,-9.18,1.87,74.48,0.85,418.35,0,2025-07-02T01:05:00,21.89,15.84,82.29,0.76,418.08,0
2026-01-02T01:10:00,-9.27,1.88,75.38,0.85,418.21,0,2025-07-02T01:10:00,21.88,15.87,82.5,0.76,418.07,0
2026-01-02T01:15:00,-9.35,1.88,75.83,0.85,418.08,0,2025-07-02T01:15:00,21.88,15.89,82.6,0.76,418.07,0
2026-01-02T01:20:00,-9.43,1.88,76.29,0.86,422.87,0,2025-07-02T01:20:00,21.87,15.92,82.8,0.76,418.05,0
2026-01-02T01:25:00,-9.52,1.88,76.8,0.86,422.73,0,2025-07-02T01:25:00,21.86,15.94,82.95,0.76,418.04,0
2026-01-02T01:30:00,-9.6,1.89,77.67,0.86,422.6,0,2025-07-02T01:30:00,21.85,15.97,83.16,0.76,418.02,0
2026-01-02T01:35:00,-9.68,1.89,78.14,0.86,422.47,0,2025-07-02T01:35:00,21.84,15.99,83.31,0.76,418.01,0
2026-01-02T01:40:00,-9.77,1.89,78.67,0.86,422.33,0,2025-07-02T01:40:00,21.83,16.02,83.52,0.76,418,0
2026-01-02T01:45:00,-9.85,1.89,79.14,0.86,422.2,0,2025-07-02T01:45:00,21.82,16.04,83.67,0.76,417.98,0
2026-01-02T01:50:00,-9.93,1.89,79.62,0.86,422.07,0,2025-07-02T01:50:00,21.82,16.06,83.77,0.76,417.98,0
2026-01-02T01:55:00,-10.02,1.9,80.58,0.86,421.92,0,2025-07-02T01:55:00,21.81,16.09,83.98,0.76,417.97,0
2026-01-02T02:00:00,-10.1,1.9,81.07,0.86,421.8,0,2025-07-02T02:00:00,21.8,16.11,84.13,0.76,417.95,0
2026-01-02T02:05:00,-10.06,1.9,80.83,0.86,421.86,0,2025-07-02T02:05:00,21.73,16.13,84.58,0.76,417.85,0
2026-01-02T02:10:00,-10.02,1.91,81.01,0.86,421.92,0,2025-07-02T02:10:00,21.67,16.15,84.97,0.76,417.77,0
2026-01-02T02:15:00,-9.98,1.91,80.76,0.86,421.99,0,2025-07-02T02:15:00,21.6,16.16,85.37,0.77,423.17,0
2026-01-02T02:20:00,-9.93,1.91,80.46,0.86,422.07,0,2025-07-02T02:20:00,21.53,16.18,85.82,0.77,423.07,0
2026-01-02T02:25:00,-9.89,1.92,80.64,0.86,422.13,0,2025-07-02T02:25:00,21.47,16.2,86.23,0.77,422.98,0
2026-01-02T02:30:00,-9.85,1.92,80.4,0.86,422.2,0,2025-07-02T02:30:00,21.4,16.21,86.63,0.77,422.88,0
2026-01-02T02:35:00,-9.81,1.93,80.58,0.86,422.26,0,2025-07-02T02:35:00,21.33,16.23,87.09,0.77,422.78,0
2026-01-02T02:40:00,-9.77,1.93,80.33,0.86,422.33,0,2025-07-02T02:40:00,21.27,16.24,87.45,0.77,422.69,0
2026-01-02T02:45:00,-9.72,1.93,80.03,0.86,422.41,0,2025-07-02T02:45:00,21.2,16.26,87.91,0.77,422.59,0
2026-01-02T02:50:00,-9.68,1.94,80.21,0.86,422.47,0,2025-07-02T02:50:00,21.13,16.27,88.32,0.77,422.49,0
2026-01-02T02:55:00,-9.64,1.94,79.97,0.86,422.53,0,2025-07-02T02:55:00,21.07,16.28,88.68,0.77,422.41,0
2026-01-02T03:00:00,-9.6,1.95,80.14,0.86,422.6,0,2025-07-02T03:00:00,21,16.3,89.16,0.77,422.3,0
2026-01-02T03:05:00,-9.67,1.94,80.15,0.86,422.49,0,2025-07-02T03:05:00,20.93,16.27,89.35,0.77,422.2,0
2026-01-02T03:10:00,-9.73,1.94,80.51,0.86,422.39,0,2025-07-02T03:10:00,20.87,16.23,89.44,0.77,422.12,0
2026-01-02T03:15:00,-9.8,1.93,80.52,0.86,422.28,0,2025-07-02T03:15:00,20.8,16.2,89.64,0.77,422.02,0
2026-01-02T03:20:00,-9.87,1.92,80.52,0.86,422.17,0,2025-07-02T03:20:00,20.73,16.17,89.84,0.77,421.92,0
2026-01-02T03:25:00,-9.93,1.92,80.88,0.86,422.07,0,2025-07-02T03:25:00,20.67,16.13,89.93,0.77,421.83,0
2026-01-02T03:30:00,-10,1.91,80.89,0.86,421.96,0,2025-07-02T03:30:00,20.6,16.1,90.13,0.77,421.73,0
2026-01-02T03:35:00,-10.07,1.91,81.31,0.86,421.84,0,2025-07-02T03:35:00,20.53,16.07,90.33,0.77,421.63,0
2026-01-02T03:40:00,-10.13,1.9,81.25,0.86,421.75,0,2025-07-02T03:40:00,20.47,16.04,90.48,0.77,421.54,0
2026-01-02T03:45:00,-10.2,1.9,81.68,0.86,421.64,0,2025-07-02T03:45:00,20.4,16,90.62,0.77,421.44,0
2026-01-02T03:50:00,-10.27,1.89,81.68,0.86,421.52,0,2025-07-02T03:50:00,20.33,15.97,90.82,0.77,421.34,0
2026-01-02T03:55:00,-10.33,1.88,81.62,0.86,421.43,0,2025-07-02T03:55:00,20.27,15.94,90.97,0.77,421.26,0
2026-01-02T04:00:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:00:00,20.2,15.91,91.17,0.77,421.16,0
2026-01-02T04:05:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:05:00,20.1,15.83,91.24,0.77,421.01,0
2026-01-02T04:10:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:10:00,20,15.75,91.32,0.77,420.87,0
2026-01-02T04:15:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:15:00,19.9,15.67,91.39,0.77,420.73,0
2026-01-02T04:20:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:20:00,19.8,15.59,91.45,0.77,420.58,0
2026-01-02T04:25:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:25:00,19.7,15.52,91.58,0.77,420.44,0
2026-01-02T04:30:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:30:00,19.6,15.44,91.64,0.77,420.29,0
2026-01-02T04:35:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:35:00,19.5,15.36,91.7,0.77,420.15,0
2026-01-02T04:40:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:40:00,19.4,15.29,91.82,0.77,420.01,0
2026-01-02T04:45:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:45:00,19.3,15.21,91.88,0.77,419.86,0
2026-01-02T04:50:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:50:00,19.2,15.14,92,0.77,419.72,0
2026-01-02T04:55:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T04:55:00,19.1,15.06,92.05,0.77,419.58,0
2026-01-02T05:00:00,-10.4,1.88,82.05,0.86,421.32,0,2025-07-02T05:00:00,19,14.99,92.17,0.77,419.43,0
2026-01-02T05:05:00,-10.42,1.87,81.73,0.86,421.28,0,2025-07-02T05:05:00,18.98,14.96,92.09,0.77,419.4,0.33
2026-01-02T05:10:00,-10.43,1.87,81.79,0.86,421.27,0,2025-07-02T05:10:00,18.97,14.93,91.96,0.77,419.39,0.67
2026-01-02T05:15:00,-10.45,1.87,81.92,0.86,421.24,0,2025-07-02T05:15:00,18.95,14.9,91.88,0.77,419.36,1
2026-01-02T05:20:00,-10.47,1.86,81.6,0.86,421.2,0,2025-07-02T05:20:00,18.93,14.87,91.81,0.77,419.33,1.33
2026-01-02T05:25:00,-10.48,1.86,81.66,0.86,421.19,0,2025-07-02T05:25:00,18.92,14.84,91.68,0.77,419.32,1.67
2026-01-02T05:30:00,-10.5,1.85,81.35,0.86,421.16,0,2025-07-02T05:30:00,18.9,14.82,91.66,0.77,419.29,2
2026-01-02T05:35:00,-10.52,1.85,81.47,0.86,421.12,0,2025-07-02T05:35:00,18.88,14.79,91.58,0.77,419.26,2.33
2026-01-02T05:40:00,-10.53,1.85,81.53,0.86,421.11,0,2025-07-02T05:40:00,18.87,14.76,91.45,0.77,419.25,2.67
2026-01-02T05:45:00,-10.55,1.84,81.21,0.86,421.07,0,2025-07-02T05:45:00,18.85,14.73,91.37,0.77,419.22,3
2026-01-02T05:50:00,-10.57,1.84,81.34,0.86,421.04,0,2025-07-02T05:50:00,18.83,14.7,91.29,0.77,419.19,3.33
2026-01-02T05:55:00,-10.58,1.83,80.96,0.86,421.03,0,2025-07-02T05:55:00,18.82,14.68,91.22,0.77,419.17,3.67
2026-01-02T06:00:00,-10.6,1.83,81.08,0.86,420.99,0,2025-07-02T06:00:00,18.8,14.65,91.15,0.77,419.15,4
2026-01-02T06:05:00,-10.55,1.84,81.21,0.86,421.07,0,2025-07-02T06:05:00,18.98,14.76,90.86,0.77,419.4,11.17
2026-01-02T06:10:00,-10.5,1.84,80.91,0.86,421.16,0,2025-07-02T06:10:00,19.15,14.87,90.62,0.77,419.65,18.33
2026-01-02T06:15:00,-10.45,1.85,81.04,0.86,421.24,0,2025-07-02T06:15:00,19.32,14.98,90.39,0.77,419.89,25.5
2026-01-02T06:20:00,-10.4,1.86,81.17,0.86,421.32,0,2025-07-02T06:20:00,19.5,15.1,90.15,0.77,420.15,32.67
2026-01-02T06:25:00,-10.35,1.86,80.87,0.86,421.4,0,2025-07-02T06:25:00,19.68,15.21,89.85,0.77,420.41,39.83
2026-01-02T06:30:00,-10.3,1.87,81,0.86,421.48,0,2025-07-02T06:30:00,19.85,15.33,89.66,0.77,420.65,47
2026-01-02T06:35:00,-10.25,1.88,81.13,0.86,421.56,0,2025-07-02T06:35:00,20.02,15.44,89.41,0.77,420.9,54.17
2026-01-02T06:40:00,-10.2,1.88,80.82,0.86,421.64,0,2025-07-02T06:40:00,20.2,15.56,89.17,0.77,421.16,61.33
2026-01-02T06:45:00,-10.15,1.89,80.95,0.86,421.72,0,2025-07-02T06:45:00,20.38,15.67,88.86,0.77,421.41,68.5
2026-01-02T06:50:00,-10.1,1.9,81.07,0.86,421.8,0,2025-07-02T06:50:00,20.55,15.79,88.66,0.77,421.66,75.67
2026-01-02T06:55:00,-10.05,1.91,81.19,0.86,421.88,0,2025-07-02T06:55:00,20.72,15.9,88.39,0.77,421.9,82.83
2026-01-02T07:00:00,-10,1.91,80.89,0.86,421.96,0,2025-07-02T07:00:00,20.9,16.02,88.13,0.77,422.16,90
2026-01-02T07:05:00,-9.93,1.92,80.88,0.85,417.16,0,2025-07-02T07:05:00,20.97,16,87.67,0.77,422.26,103.58
2026-01-02T07:10:00,-9.87,1.94,81.36,0.85,417.26,0,2025-07-02T07:10:00,21.05,15.98,87.15,0.77,422.38,117.17
2026-01-02T07:15:00,-9.8,1.95,81.35,0.85,417.37,0,2025-07-02T07:15:00,21.12,15.96,86.69,0.77,422.48,130.75
2026-01-02T07:20:00,-9.73,1.96,81.34,0.85,417.48,0,2025-07-02T07:20:00,21.2,15.93,86.13,0.77,422.59,144.33
2026-01-02T07:25:00,-9.67,1.97,81.39,0.85,417.57,0,2025-07-02T07:25:00,21.27,15.91,85.67,0.77,422.69,157.92
2026-01-02T07:30:00,-9.6,1.98,81.37,0.85,417.68,0,2025-07-02T07:30:00,21.35,15.89,85.17,0.77,422.81,171.5
2026-01-02T07:35:00,-9.53,2,81.77,0.85,417.8,0,2025-07-02T07:35:00,21.43,15.86,84.61,0.77,422.92,185.08
2026-01-02T07:40:00,-9.47,2.01,81.81,0.85,417.89,0,2025-07-02T07:40:00,21.5,15.84,84.17,0.77,423.02,198.67
2026-01-02T07:45:00,-9.4,2.02,81.79,0.85,418,0,2025-07-02T07:45:00,21.57,15.81,83.67,0.77,423.12,212.25
