Datetime,T_Outdoor(C),H_Outdoor(g/m3),CO2_Outdoor(g/m3),Radiation_Outdoor(w/m2)
2024-01-16T19:55:00,-6.44,1.83,0.84,0.00
2024-01-16T20:00:00,-6.50,1.84,0.84,0.00
2024-01-16T20:05:00,-6.53,1.84,0.84,0.00
2024-01-16T20:10:00,-6.57,1.84,0.84,0.00
2024-01-16T20:15:00,-6.60,1.85,0.84,0.00
2024-01-16T20:20:00,-6.63,1.85,0.84,0.00
2024-01-16T20:25:00,-6.67,1.85,0.84,0.00
2024-01-16T20:30:00,-6.70,1.85,0.84,0.00
2024-01-16T20:35:00,-6.73,1.86,0.84,0.00
2024-01-16T20:40:00,-6.77,1.86,0.84,0.00
2024-01-16T20:45:00,-6.80,1.86,0.84,0.00
2024-01-16T20:50:00,-6.83,1.87,0.84,0.00
2024-01-16T20:55:00,-6.87,1.87,0.84,0.00
2024-01-16T21:00:00,-6.90,1.87,0.84,0.00
2024-01-16T21:05:00,-6.95,1.88,0.84,0.00
2024-01-16T21:10:00,-7.00,1.89,0.84,0.00
2024-01-16T21:15:00,-7.05,1.90,0.84,0.00
2024-01-16T21:20:00,-7.10,1.91,0.84,0.00
2024-01-16T21:25:00,-7.15,1.92,0.84,0.00
2024-01-16T21:30:00,-7.20,1.93,0.84,0.00
2024-01-16T21:35:00,-7.25,1.94,0.84,0.00
2024-01-16T21:40:00,-7.30,1.95,0.84,0.00
2024-01-16T21:45:00,-7.35,1.96,0.84,0.00
2024-01-16T21:50:00,-7.40,1.97,0.84,0.00
2024-01-16T21:55:00,-7.45,1.98,0.84,0.00
2024-01-16T22:00:00,-7.50,1.99,0.84,0.00
2024-01-16T22:05:00,-7.49,1.99,0.84,0.00
2024-01-16T22:10:00,-7.48,2.00,0.84,0.00
2024-01-16T22:15:00,-7.47,2.00,0.84,0.00
2024-01-16T22:20:00,-7.47,2.00,0.84,0.00
2024-01-16T22:25:00,-7.46,2.01,0.84,0.00
2024-01-16T22:30:00,-7.45,2.01,0.84,0.00
2024-01-16T22:35:00,-7.44,2.02,0.84,0.00
2024-01-16T22:40:00,-7.43,2.02,0.84,0.00
2024-01-16T22:45:00,-7.43,2.02,0.84,0.00
2024-01-16T22:50:00,-7.42,2.03,0.84,0.00
2024-01-16T22:55:00,-7.41,2.03,0.84,0.00
2024-01-16T23:00:00,-7.40,2.03,0.84,0.00
2024-01-16T23:05:00,-7.37,2.02,0.84,0.00
2024-01-16T23:10:00,-7.33,2.01,0.84,0.00
2024-01-16T23:15:00,-7.30,2.01,0.84,0.00
2024-01-16T23:20:00,-7.27,2.00,0.84,0.00
2024-01-16T23:25:00,-7.23,1.99,0.84,0.00
2024-01-16T23:30:00,-7.20,1.98,0.84,0.00
2024-01-16T23:35:00,-7.17,1.97,0.84,0.00
2024-01-16T23:40:00,-7.13,1.96,0.84,0.00
2024-01-16T23:45:00,-7.10,1.95,0.84,0.00
2024-01-16T23:50:00,-7.07,1.94,0.84,0.00
2024-01-16T23:55:00,-7.03,1.93,0.84,0.00
2024-01-17T00:00:00,-7.00,1.92,0.84,0.00
2024-01-17T00:05:00,-7.07,1.91,0.84,0.00
2024-01-17T00:10:00,-7.13,1.89,0.84,0.00
2024-01-17T00:15:00,-7.20,1.88,0.84,0.00
2024-01-17T00:20:00,-7.27,1.87,0.84,0.00
2024-01-17T00:25:00,-7.33,1.86,0.84,0.00
2024-01-17T00:30:00,-7.40,1.85,0.84,0.00
2024-01-17T00:35:00,-7.47,1.84,0.84,0.00
2024-01-17T00:40:00,-7.53,1.82,0.84,0.00
2024-01-17T00:45:00,-7.60,1.81,0.84,0.00
2024-01-17T00:50:00,-7.67,1.80,0.84,0.00
2024-01-17T00:55:00,-7.73,1.79,0.84,0.00
2024-01-17T01:00:00,-7.80,1.78,0.84,0.00
2024-01-17T01:05:00,-7.91,1.76,0.84,0.00
2024-01-17T01:10:00,-8.02,1.75,0.84,0.00
2024-01-17T01:15:00,-8.12,1.73,0.84,0.00
2024-01-17T01:20:00,-8.23,1.72,0.84,0.00
2024-01-17T01:25:00,-8.34,1.70,0.84,0.00
2024-01-17T01:30:00,-8.45,1.68,0.84,0.00
2024-01-17T01:35:00,-8.56,1.67,0.84,0.00
2024-01-17T01:40:00,-8.67,1.65,0.84,0.00
2024-01-17T01:45:00,-8.78,1.64,0.84,0.00
2024-01-17T01:50:00,-8.88,1.62,0.84,0.00
2024-01-17T01:55:00,-8.99,1.61,0.84,0.00
2024-01-17T02:00:00,-9.10,1.59,0.84,0.00
2024-01-17T02:05:00,-9.17,1.59,0.85,0.00
2024-01-17T02:10:00,-9.25,1.58,0.85,0.00
2024-01-17T02:15:00,-9.32,1.58,0.85,0.00
2024-01-17T02:20:00,-9.40,1.57,0.85,0.00
2024-01-17T02:25:00,-9.47,1.57,0.85,0.00
2024-01-17T02:30:00,-9.55,1.56,0.85,0.00
2024-01-17T02:35:00,-9.62,1.56,0.85,0.00
2024-01-17T02:40:00,-9.70,1.55,0.85,0.00
2024-01-17T02:45:00,-9.78,1.55,0.85,0.00
2024-01-17T02:50:00,-9.85,1.54,0.85,0.00
2024-01-17T02:55:00,-9.93,1.54,0.85,0.00
2024-01-17T03:00:00,-10.00,1.53,0.85,0.00
2024-01-17T03:05:00,-10.04,1.53,0.85,0.00
2024-01-17T03:10:00,-10.08,1.53,0.85,0.00
2024-01-17T03:15:00,-10.12,1.52,0.85,0.00
2024-01-17T03:20:00,-10.17,1.52,0.85,0.00
2024-01-17T03:25:00,-10.21,1.51,0.85,0.00
2024-01-17T03:30:00,-10.25,1.51,0.85,0.00
2024-01-17T03:35:00,-10.29,1.50,0.85,0.00
2024-01-17T03:40:00,-10.33,1.50,0.85,0.00
2024-01-17T03:45:00,-10.38,1.49,0.85,0.00
2024-01-17T03:50:00,-10.42,1.49,0.85,0.00
2024-01-17T03:55:00,-10.46,1.48,0.85,0.00
2024-01-17T04:00:00,-10.50,1.48,0.85,0.00
2024-01-17T04:05:00,-10.54,1.48,0.85,0.00
2024-01-17T04:10:00,-10.58,1.48,0.85,0.00
2024-01-17T04:15:00,-10.62,1.48,0.85,0.00
2024-01-17T04:20:00,-10.67,1.47,0.85,0.00
2024-01-17T04:25:00,-10.71,1.47,0.85,0.00
2024-01-17T04:30:00,-10.75,1.47,0.85,0.00
2024-01-17T04:35:00,-10.79,1.47,0.85,0.00
2024-01-17T04:40:00,-10.83,1.47,0.85,0.00
2024-01-17T04:45:00,-10.88,1.47,0.85,0.00
2024-01-17T04:50:00,-10.92,1.47,0.85,0.00
2024-01-17T04:55:00,-10.96,1.47,0.85,0.00
2024-01-17T05:00:00,-11.00,1.47,0.85,0.00
2024-01-17T05:05:00,-11.00,1.47,0.85,0.00
2024-01-17T05:10:00,-11.00,1.46,0.85,0.00
2024-01-17T05:15:00,-11.00,1.46,0.85,0.00
2024-01-17T05:20:00,-11.00,1.46,0.85,0.00
2024-01-17T05:25:00,-11.00,1.46,0.85,0.00
2024-01-17T05:30:00,-11.00,1.46,0.85,0.00
2024-01-17T05:35:00,-11.00,1.45,0.85,0.00
2024-01-17T05:40:00,-11.00,1.45,0.85,0.00
2024-01-17T05:45:00,-11.00,1.45,0.85,0.00
2024-01-17T05:50:00,-11.00,1.45,0.85,0.00
2024-01-17T05:55:00,-11.00,1.45,0.85,0.00
2024-01-17T06:00:00,-11.00,1.45,0.85,0.00
2024-01-17T06:05:00,-11.03,1.44,0.85,0.00
2024-01-17T06:10:00,-11.07,1.44,0.85,0.00
2024-01-17T06:15:00,-11.10,1.43,0.85,0.00
2024-01-17T06:20:00,-11.13,1.43,0.85,0.00
2024-01-17T06:25:00,-11.17,1.43,0.85,0.00
2024-01-17T06:30:00,-11.20,1.42,0.85,0.00
2024-01-17T06:35:00,-11.23,1.42,0.85,0.00
2024-01-17T06:40:00,-11.27,1.42,0.85,0.00
2024-01-17T06:45:00,-11.30,1.41,0.85,0.00
2024-01-17T06:50:00,-11.33,1.41,0.85,0.00
2024-01-17T06:55:00,-11.37,1.41,0.85,0.00
2024-01-17T07:00:00,-11.40,1.40,0.85,0.00
2024-01-17T07:05:00,-11.43,1.40,0.85,0.00
2024-01-17T07:10:00,-11.47,1.40,0.85,0.00
2024-01-17T07:15:00,-11.50,1.40,0.85,0.00
2024-01-17T07:20:00,-11.53,1.39,0.85,0.00
2024-01-17T07:25:00,-11.57,1.39,0.85,0.00
2024-01-17T07:30:00,-11.60,1.39,0.85,0.00
2024-01-17T07:35:00,-11.63,1.39,0.85,0.00
2024-01-17T07:40:00,-11.67,1.39,0.85,0.00
2024-01-17T07:45:00,-11.70,1.39,0.85,0.00
2024-01-17T07:50:00,-11.73,1.38,0.85,0.00
2024-01-17T07:55:00,-11.77,1.38,0.85,0.00
2024-01-17T08:00:00,-11.80,1.38,0.85,0.00
2024-01-17T08:05:00,-11.81,1.37,0.85,0.58
2024-01-17T08:10:00,-11.82,1.37,0.85,1.17
2024-01-17T08:15:00,-11.83,1.36,0.85,1.75
2024-01-17T08:20:00,-11.83,1.35,0.85,2.33
2024-01-17T08:25:00,-11.84,1.34,0.85,2.92
2024-01-17T08:30:00,-11.85,1.33,0.85,3.50
2024-01-17T08:35:00,-11.86,1.33,0.86,4.08
2024-01-17T08:40:00,-11.87,1.32,0.86,4.67
2024-01-17T08:45:00,-11.88,1.31,0.86,5.25
2024-01-17T08:50:00,-11.88,1.30,0.86,5.83
2024-01-17T08:55:00,-11.89,1.30,0.86,6.42
2024-01-17T09:00:00,-11.90,1.29,0.86,7.00
2024-01-17T09:05:00,-11.83,1.28,0.86,15.92
2024-01-17T09:10:00,-11.77,1.27,0.86,24.83
2024-01-17T09:15:00,-11.70,1.26,0.85,33.75
2024-01-17T09:20:00,-11.63,1.25,0.85,42.67
2024-01-17T09:25:00,-11.57,1.24,0.85,51.58
2024-01-17T09:30:00,-11.50,1.23,0.85,60.50
2024-01-17T09:35:00,-11.43,1.22,0.85,69.42
2024-01-17T09:40:00,-11.37,1.21,0.85,78.33
2024-01-17T09:45:00,-11.30,1.20,0.85,87.25
2024-01-17T09:50:00,-11.23,1.19,0.85,96.17
2024-01-17T09:55:00,-11.17,1.18,0.85,105.08
2024-01-17T10:00:00,-11.10,1.17,0.85,114.00
2024-01-17T10:05:00,-11.00,1.17,0.85,126.83
2024-01-17T10:10:00,-10.90,1.17,0.85,139.67
2024-01-17T10:15:00,-10.80,1.16,0.85,152.50
2024-01-17T10:20:00,-10.70,1.16,0.85,165.33
2024-01-17T10:25:00,-10.60,1.15,0.85,178.17
2024-01-17T10:30:00,-10.50,1.15,0.85,191.00
2024-01-17T10:35:00,-10.40,1.14,0.85,203.83
2024-01-17T10:40:00,-10.30,1.14,0.85,216.67
2024-01-17T10:45:00,-10.20,1.13,0.85,229.50
2024-01-17T10:50:00,-10.10,1.13,0.85,242.33
2024-01-17T10:55:00,-10.00,1.12,0.85,255.17
2024-01-17T11:00:00,-9.90,1.12,0.85,268.00
2024-01-17T11:05:00,-9.79,1.12,0.85,278.33
2024-01-17T11:10:00,-9.68,1.11,0.85,288.67
2024-01-17T11:15:00,-9.57,1.11,0.85,299.00
2024-01-17T11:20:00,-9.47,1.11,0.85,309.33
2024-01-17T11:25:00,-9.36,1.10,0.85,319.67
2024-01-17T11:30:00,-9.25,1.10,0.85,330.00
2024-01-17T11:35:00,-9.14,1.10,0.85,340.33
2024-01-17T11:40:00,-9.03,1.09,0.85,350.67
2024-01-17T11:45:00,-8.93,1.09,0.85,361.00
2024-01-17T11:50:00,-8.82,1.08,0.85,371.33
2024-01-17T11:55:00,-8.71,1.08,0.85,381.67
2024-01-17T12:00:00,-8.60,1.07,0.85,392.00
2024-01-17T12:05:00,-8.49,1.07,0.84,398.25
2024-01-17T12:10:00,-8.38,1.07,0.84,404.50
2024-01-17T12:15:00,-8.28,1.07,0.84,410.75
2024-01-17T12:20:00,-8.17,1.06,0.84,417.00
2024-01-17T12:25:00,-8.06,1.06,0.84,423.25
2024-01-17T12:30:00,-7.95,1.06,0.84,429.50
2024-01-17T12:35:00,-7.84,1.06,0.84,435.75
2024-01-17T12:40:00,-7.73,1.05,0.84,442.00
2024-01-17T12:45:00,-7.62,1.05,0.84,448.25
2024-01-17T12:50:00,-7.52,1.05,0.84,454.50
2024-01-17T12:55:00,-7.41,1.04,0.84,460.75
2024-01-17T13:00:00,-7.30,1.04,0.84,467.00
2024-01-17T13:05:00,-7.20,1.02,0.84,468.33
2024-01-17T13:10:00,-7.10,1.01,0.84,469.67
2024-01-17T13:15:00,-7.00,1.00,0.84,471.00
2024-01-17T13:20:00,-6.90,0.98,0.84,472.33
2024-01-17T13:25:00,-6.80,0.97,0.84,473.67
2024-01-17T13:30:00,-6.70,0.95,0.84,475.00
2024-01-17T13:35:00,-6.60,0.93,0.84,476.33
2024-01-17T13:40:00,-6.50,0.92,0.84,477.67
2024-01-17T13:45:00,-6.40,0.90,0.84,479.00
2024-01-17T13:50:00,-6.30,0.88,0.84,480.33
2024-01-17T13:55:00,-6.20,0.87,0.84,481.67
2024-01-17T14:00:00,-6.10,0.85,0.84,483.00
2024-01-17T14:05:00,-6.07,0.84,0.84,476.75
2024-01-17T14:10:00,-6.03,0.84,0.84,470.50
2024-01-17T14:15:00,-6.00,0.83,0.84,464.25
2024-01-17T14:20:00,-5.97,0.83,0.84,458.00
2024-01-17T14:25:00,-5.93,0.82,0.84,451.75
2024-01-17T14:30:00,-5.90,0.81,0.83,445.50
2024-01-17T14:35:00,-5.87,0.81,0.83,439.25
2024-01-17T14:40:00,-5.83,0.80,0.83,433.00
2024-01-17T14:45:00,-5.80,0.80,0.83,426.75
2024-01-17T14:50:00,-5.77,0.79,0.83,420.50
2024-01-17T14:55:00,-5.73,0.78,0.83,414.25
2024-01-17T15:00:00,-5.70,0.78,0.83,408.00
2024-01-17T15:05:00,-5.70,0.79,0.83,402.83
2024-01-17T15:10:00,-5.70,0.79,0.83,397.67
2024-01-17T15:15:00,-5.70,0.80,0.83,392.50
2024-01-17T15:20:00,-5.70,0.81,0.83,387.33
2024-01-17T15:25:00,-5.70,0.82,0.83,382.17
2024-01-17T15:30:00,-5.70,0.83,0.83,377.00
2024-01-17T15:35:00,-5.70,0.83,0.83,371.83
2024-01-17T15:40:00,-5.70,0.84,0.83,366.67
2024-01-17T15:45:00,-5.70,0.85,0.83,361.50
2024-01-17T15:50:00,-5.70,0.86,0.83,356.33
2024-01-17T15:55:00,-5.70,0.87,0.83,351.17
2024-01-17T16:00:00,-5.70,0.88,0.83,346.00
2024-01-17T16:05:00,-5.74,0.88,0.83,334.00
2024-01-17T16:10:00,-5.78,0.89,0.83,322.00
2024-01-17T16:15:00,-5.83,0.90,0.83,310.00
2024-01-17T16:20:00,-5.87,0.91,0.84,298.00
2024-01-17T16:25:00,-5.91,0.92,0.84,286.00
2024-01-17T16:30:00,-5.95,0.92,0.84,274.00
2024-01-17T16:35:00,-5.99,0.93,0.84,262.00
2024-01-17T16:40:00,-6.03,0.94,0.84,250.00
2024-01-17T16:45:00,-6.08,0.95,0.84,238.00
2024-01-17T16:50:00,-6.12,0.95,0.84,226.00
2024-01-17T16:55:00,-6.16,0.96,0.84,214.00
2024-01-17T17:00:00,-6.20,0.97,0.84,202.00
2024-01-17T17:05:00,-6.29,0.98,0.84,189.42
2024-01-17T17:10:00,-6.38,1.00,0.84,176.83
2024-01-17T17:15:00,-6.47,1.01,0.84,164.25
2024-01-17T17:20:00,-6.57,1.02,0.84,151.67
2024-01-17T17:25:00,-6.66,1.04,0.84,139.08
2024-01-17T17:30:00,-6.75,1.05,0.84,126.50
2024-01-17T17:35:00,-6.84,1.06,0.84,113.92
2024-01-17T17:40:00,-6.93,1.08,0.84,101.33
2024-01-17T17:45:00,-7.03,1.09,0.84,88.75
2024-01-17T17:50:00,-7.12,1.10,0.84,76.17
2024-01-17T17:55:00,-7.21,1.11,0.84,63.58
2024-01-17T18:00:00,-7.30,1.13,0.84,51.00
2024-01-17T18:05:00,-7.34,1.13,0.84,46.75
2024-01-17T18:10:00,-7.38,1.14,0.84,42.50
2024-01-17T18:15:00,-7.42,1.14,0.84,38.25
2024-01-17T18:20:00,-7.47,1.15,0.84,34.00
2024-01-17T18:25:00,-7.51,1.16,0.84,29.75
2024-01-17T18:30:00,-7.55,1.16,0.84,25.50
2024-01-17T18:35:00,-7.59,1.17,0.84,21.25
2024-01-17T18:40:00,-7.63,1.17,0.84,17.00
2024-01-17T18:45:00,-7.67,1.18,0.84,12.75
2024-01-17T18:50:00,-7.72,1.18,0.84,8.50
2024-01-17T18:55:00,-7.76,1.19,0.84,4.25
2024-01-17T19:00:00,-7.80,1.20,0.84,0.00
2024-01-17T19:05:00,-7.81,1.20,0.84,0.00
2024-01-17T19:10:00,-7.82,1.20,0.84,0.00
2024-01-17T19:15:00,-7.83,1.20,0.84,0.00
2024-01-17T19:20:00,-7.83,1.20,0.84,0.00
2024-01-17T19:25:00,-7.84,1.20,0.84,0.00
2024-01-17T19:30:00,-7.85,1.21,0.84,0.00
2024-01-17T19:35:00,-7.86,1.21,0.84,0.00
2024-01-17T19:40:00,-7.87,1.21,0.84,0.00
2024-01-17T19:45:00,-7.88,1.21,0.84,0.00
2024-01-17T19:50:00,-7.88,1.21,0.84,0.00
2024-01-17T19:55:00,-7.89,1.21,0.84,0.00
2024-01-17T20:00:00,-7.90,1.21,0.84,0.00
2024-01-17T20:05:00,-7.87,1.22,0.84,0.00
2024-01-17T20:10:00,-7.83,1.23,0.84,0.00
2024-01-17T20:15:00,-7.80,1.24,0.84,0.00
2024-01-17T20:20:00,-7.77,1.25,0.84,0.00
2024-01-17T20:25:00,-7.73,1.26,0.84,0.00
2024-01-17T20:30:00,-7.70,1.27,0.84,0.00
2024-01-17T20:35:00,-7.67,1.29,0.84,0.00
2024-01-17T20:40:00,-7.63,1.30,0.84,0.00
2024-01-17T20:45:00,-7.60,1.31,0.84,0.00
2024-01-17T20:50:00,-7.57,1.32,0.84,0.00
2024-01-17T20:55:00,-7.53,1.33,0.84,0.00
2024-01-17T21:00:00,-7.50,1.34,0.84,0.00
2024-01-17T21:05:00,-7.51,1.34,0.84,0.00
2024-01-17T21:10:00,-7.52,1.34,0.84,0.00
2024-01-17T21:15:00,-7.53,1.34,0.84,0.00
2024-01-17T21:20:00,-7.53,1.34,0.84,0.00
2024-01-17T21:25:00,-7.54,1.34,0.84,0.00
2024-01-17T21:30:00,-7.55,1.35,0.84,0.00
2024-01-17T21:35:00,-7.56,1.35,0.84,0.00
2024-01-17T21:40:00,-7.57,1.35,0.84,0.00
2024-01-17T21:45:00,-7.57,1.35,0.84,0.00
2024-01-17T21:50:00,-7.58,1.35,0.84,0.00
2024-01-17T21:55:00,-7.59,1.35,0.84,0.00
2024-01-17T22:00:00,-7.60,1.35,0.84,0.00
2024-01-17T22:05:00,-7.61,1.36,0.84,0.00
2024-01-17T22:10:00,-7.62,1.36,0.84,0.00
2024-01-17T22:15:00,-7.62,1.37,0.84,0.00
2024-01-17T22:20:00,-7.63,1.37,0.84,0.00
2024-01-17T22:25:00,-7.64,1.37,0.84,0.00
2024-01-17T22:30:00,-7.65,1.38,0.84,0.00
2024-01-17T22:35:00,-7.66,1.38,0.84,0.00
2024-01-17T22:40:00,-7.67,1.39,0.84,0.00
2024-01-17T22:45:00,-7.67,1.39,0.84,0.00
2024-01-17T22:50:00,-7.68,1.39,0.84,0.00
2024-01-17T22:55:00,-7.69,1.40,0.84,0.00
2024-01-17T23:00:00,-7.70,1.40,0.84,0.00
2024-01-17T23:05:00,-7.69,1.40,0.84,0.00
2024-01-17T23:10:00,-7.68,1.41,0.84,0.00
2024-01-17T23:15:00,-7.67,1.41,0.84,0.00
2024-01-17T23:20:00,-7.67,1.41,0.84,0.00
2024-01-17T23:25:00,-7.66,1.42,0.84,0.00
2024-01-17T23:30:00,-7.65,1.42,0.84,0.00
2024-01-17T23:35:00,-7.64,1.42,0.84,0.00
2024-01-17T23:40:00,-7.63,1.43,0.84,0.00
2024-01-17T23:45:00,-7.62,1.43,0.84,0.00
2024-01-17T23:50:00,-7.62,1.43,0.84,0.00
2024-01-17T23:55:00,-7.61,1.44,0.84,0.00
2024-01-18T00:00:00,-7.60,1.44,0.84,0.00
2024-01-18T00:05:00,-7.62,1.44,0.84,0.00
2024-01-18T00:10:00,-7.63,1.44,0.84,0.00
2024-01-18T00:15:00,-7.65,1.44,0.84,0.00
2024-01-18T00:20:00,-7.67,1.44,0.84,0.00
2024-01-18T00:25:00,-7.68,1.44,0.84,0.00
2024-01-18T00:30:00,-7.70,1.44,0.84,0.00
2024-01-18T00:35:00,-7.72,1.44,0.84,0.00
2024-01-18T00:40:00,-7.73,1.44,0.84,0.00
2024-01-18T00:45:00,-7.75,1.44,0.84,0.00
2024-01-18T00:50:00,-7.77,1.45,0.84,0.00
2024-01-18T00:55:00,-7.78,1.45,0.84,0.00
2024-01-18T01:00:00,-7.80,1.45,0.84,0.00
2024-01-18T01:05:00,-7.80,1.45,0.84,0.00
2024-01-18T01:10:00,-7.80,1.46,0.84,0.00
2024-01-18T01:15:00,-7.80,1.46,0.84,0.00
2024-01-18T01:20:00,-7.80,1.46,0.84,0.00
2024-01-18T01:25:00,-7.80,1.47,0.84,0.00
2024-01-18T01:30:00,-7.80,1.47,0.84,0.00
2024-01-18T01:35:00,-7.80,1.48,0.84,0.00
2024-01-18T01:40:00,-7.80,1.48,0.84,0.00
2024-01-18T01:45:00,-7.80,1.49,0.84,0.00
2024-01-18T01:50:00,-7.80,1.49,0.84,0.00
2024-01-18T01:55:00,-7.80,1.50,0.84,0.00
2024-01-18T02:00:00,-7.80,1.50,0.84,0.00
2024-01-18T02:05:00,-7.75,1.51,0.84,0.00
2024-01-18T02:10:00,-7.70,1.51,0.84,0.00
2024-01-18T02:15:00,-7.65,1.51,0.84,0.00
2024-01-18T02:20:00,-7.60,1.51,0.84,0.00
2024-01-18T02:25:00,-7.55,1.52,0.84,0.00
2024-01-18T02:30:00,-7.50,1.52,0.84,0.00
2024-01-18T02:35:00,-7.45,1.52,0.84,0.00
2024-01-18T02:40:00,-7.40,1.53,0.84,0.00
2024-01-18T02:45:00,-7.35,1.53,0.84,0.00
2024-01-18T02:50:00,-7.30,1.53,0.84,0.00
2024-01-18T02:55:00,-7.25,1.54,0.84,0.00
2024-01-18T03:00:00,-7.20,1.54,0.84,0.00
2024-01-18T03:05:00,-7.17,1.54,0.84,0.00
2024-01-18T03:10:00,-7.13,1.55,0.84,0.00
2024-01-18T03:15:00,-7.10,1.55,0.84,0.00
2024-01-18T03:20:00,-7.07,1.56,0.84,0.00
2024-01-18T03:25:00,-7.03,1.56,0.84,0.00
2024-01-18T03:30:00,-7.00,1.56,0.84,0.00
2024-01-18T03:35:00,-6.97,1.57,0.84,0.00
2024-01-18T03:40:00,-6.93,1.57,0.84,0.00
2024-01-18T03:45:00,-6.90,1.57,0.84,0.00
2024-01-18T03:50:00,-6.87,1.58,0.84,0.00
2024-01-18T03:55:00,-6.83,1.58,0.84,0.00
2024-01-18T04:00:00,-6.80,1.59,0.84,0.00
2024-01-18T04:05:00,-6.82,1.59,0.84,0.00
2024-01-18T04:10:00,-6.83,1.60,0.84,0.00
2024-01-18T04:15:00,-6.85,1.60,0.84,0.00
2024-01-18T04:20:00,-6.87,1.61,0.84,0.00
2024-01-18T04:25:00,-6.88,1.61,0.84,0.00
2024-01-18T04:30:00,-6.90,1.62,0.84,0.00
2024-01-18T04:35:00,-6.92,1.62,0.84,0.00
2024-01-18T04:40:00,-6.93,1.63,0.84,0.00
2024-01-18T04:45:00,-6.95,1.64,0.84,0.00
2024-01-18T04:50:00,-6.97,1.64,0.84,0.00
2024-01-18T04:55:00,-6.98,1.65,0.84,0.00
2024-01-18T05:00:00,-7.00,1.65,0.84,0.00
2024-01-18T05:05:00,-6.96,1.65,0.84,0.00
2024-01-18T05:10:00,-6.92,1.65,0.84,0.00
2024-01-18T05:15:00,-6.88,1.65,0.84,0.00
2024-01-18T05:20:00,-6.83,1.65,0.84,0.00
2024-01-18T05:25:00,-6.79,1.65,0.84,0.00
2024-01-18T05:30:00,-6.75,1.65,0.84,0.00
2024-01-18T05:35:00,-6.71,1.65,0.84,0.00
2024-01-18T05:40:00,-6.67,1.65,0.84,0.00
2024-01-18T05:45:00,-6.62,1.65,0.84,0.00
2024-01-18T05:50:00,-6.58,1.65,0.84,0.00
2024-01-18T05:55:00,-6.54,1.65,0.84,0.00
2024-01-18T06:00:00,-6.50,1.65,0.84,0.00
2024-01-18T06:05:00,-6.47,1.65,0.84,0.00
2024-01-18T06:10:00,-6.45,1.65,0.84,0.00
2024-01-18T06:15:00,-6.42,1.65,0.84,0.00
2024-01-18T06:20:00,-6.40,1.65,0.84,0.00
2024-01-18T06:25:00,-6.38,1.65,0.84,0.00
2024-01-18T06:30:00,-6.35,1.65,0.84,0.00
2024-01-18T06:35:00,-6.33,1.66,0.84,0.00
2024-01-18T06:40:00,-6.30,1.66,0.84,0.00
2024-01-18T06:45:00,-6.28,1.66,0.84,0.00
2024-01-18T06:50:00,-6.25,1.66,0.84,0.00
2024-01-18T06:55:00,-6.23,1.66,0.84,0.00
2024-01-18T07:00:00,-6.20,1.66,0.84,0.00
2024-01-18T07:05:00,-6.17,1.66,0.84,0.00
2024-01-18T07:10:00,-6.13,1.67,0.84,0.00
2024-01-18T07:15:00,-6.10,1.67,0.84,0.00
2024-01-18T07:20:00,-6.07,1.67,0.84,0.00
2024-01-18T07:25:00,-6.03,1.68,0.84,0.00
2024-01-18T07:30:00,-6.00,1.68,0.84,0.00
2024-01-18T07:35:00,-5.97,1.69,0.84,0.00
2024-01-18T07:40:00,-5.93,1.69,0.84,0.00
2024-01-18T07:45:00,-5.90,1.69,0.84,0.00
2024-01-18T07:50:00,-5.87,1.70,0.84,0.00
2024-01-18T07:55:00,-5.83,1.70,0.84,0.00
2024-01-18T08:00:00,-5.80,1.71,0.84,0.00
2024-01-18T08:05:00,-5.77,1.71,0.84,0.25
2024-01-18T08:10:00,-5.75,1.71,0.84,0.50
2024-01-18T08:15:00,-5.72,1.72,0.84,0.75
2024-01-18T08:20:00,-5.70,1.72,0.84,1.00
2024-01-18T08:25:00,-5.67,1.72,0.84,1.25
2024-01-18T08:30:00,-5.65,1.72,0.84,1.50
2024-01-18T08:35:00,-5.62,1.73,0.84,1.75
2024-01-18T08:40:00,-5.60,1.73,0.84,2.00
2024-01-18T08:45:00,-5.58,1.73,0.84,2.25
2024-01-18T08:50:00,-5.55,1.74,0.84,2.50
2024-01-18T08:55:00,-5.53,1.74,0.84,2.75
2024-01-18T09:00:00,-5.50,1.74,0.84,3.00
2024-01-18T09:05:00,-5.45,1.74,0.84,7.08
2024-01-18T09:10:00,-5.40,1.75,0.84,11.17
2024-01-18T09:15:00,-5.35,1.75,0.84,15.25
2024-01-18T09:20:00,-5.30,1.75,0.84,19.33
2024-01-18T09:25:00,-5.25,1.75,0.84,23.42
2024-01-18T09:30:00,-5.20,1.75,0.84,27.50
2024-01-18T09:35:00,-5.15,1.75,0.84,31.58
2024-01-18T09:40:00,-5.10,1.75,0.84,35.67
2024-01-18T09:45:00,-5.05,1.75,0.84,39.75
2024-01-18T09:50:00,-5.00,1.75,0.84,43.83
2024-01-18T09:55:00,-4.95,1.75,0.84,47.92
2024-01-18T10:00:00,-4.90,1.75,0.84,52.00
2024-01-18T10:05:00,-4.86,1.76,0.84,57.58
2024-01-18T10:10:00,-4.82,1.76,0.84,63.17
2024-01-18T10:15:00,-4.78,1.77,0.84,68.75
2024-01-18T10:20:00,-4.73,1.77,0.84,74.33
2024-01-18T10:25:00,-4.69,1.78,0.84,79.92
2024-01-18T10:30:00,-4.65,1.78,0.84,85.50
